hpRemaining: 32.9 (8.319321553534945)
monstersKilled: 1.6 (0.8432740427115679)
treasuresCollected: 2.3 (0.48304589153964794)
potionsDrunk: 1.0 (0.6666666666666666)
actionsTaken: 51.4 (33.84671328208989)
tilesExplored: 21.6 (2.4585451886114362)
timesCompleted: 10
timesDied: 0
timesUncompleted: 0

hpRemaining;28.0;12.0;38.0;36.0;37.0;32.0;40.0;31.0;35.0;40.0;
monstersKilled;2.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;
treasuresCollected;3.0;3.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;
potionsDrunk;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;2.0;1.0;
actionsTaken;29.0;121.0;35.0;49.0;29.0;29.0;43.0;41.0;107.0;31.0;
tilesExplored;24.0;25.0;22.0;18.0;20.0;20.0;21.0;25.0;22.0;19.0;

