hpRemaining: 24.0 (8.246211251235321)
monstersKilled: 3.3 (0.9486832980505138)
treasuresCollected: 1.3 (1.2516655570345725)
potionsDrunk: 1.6 (0.8432740427115678)
actionsTaken: 265.2 (65.24279440844194)
tilesExplored: 40.8 (3.675746333890726)
timesCompleted: 4
timesDied: 0
timesUncompleted: 6

hpRemaining;13.0;12.0;23.0;38.0;25.0;21.0;31.0;21.0;23.0;33.0;
monstersKilled;4.0;5.0;3.0;2.0;3.0;3.0;4.0;2.0;4.0;3.0;
treasuresCollected;1.0;4.0;0.0;0.0;1.0;1.0;2.0;2.0;2.0;0.0;
potionsDrunk;1.0;1.0;2.0;2.0;2.0;1.0;3.0;0.0;2.0;2.0;
actionsTaken;300.0;300.0;300.0;223.0;255.0;300.0;300.0;95.0;300.0;279.0;
tilesExplored;42.0;46.0;41.0;40.0;42.0;35.0;43.0;34.0;43.0;42.0;

