hpRemaining: 29.7 (9.117138927438926)
monstersKilled: 2.2 (1.3984117975602022)
treasuresCollected: 0.8 (0.6324555320336759)
potionsDrunk: 1.2 (1.1352924243950933)
actionsTaken: 283.9 (34.125422260309755)
tilesExplored: 27.0 (10.03327796219494)
timesCompleted: 2
timesDied: 0
timesUncompleted: 8

hpRemaining;37.0;29.0;24.0;40.0;37.0;40.0;15.0;26.0;17.0;32.0;
monstersKilled;3.0;2.0;4.0;0.0;1.0;0.0;3.0;3.0;3.0;3.0;
treasuresCollected;1.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;
potionsDrunk;2.0;1.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;
actionsTaken;227.0;300.0;300.0;300.0;300.0;300.0;300.0;212.0;300.0;300.0;
tilesExplored;34.0;27.0;41.0;12.0;20.0;12.0;36.0;31.0;34.0;23.0;

