hpRemaining: 27.4 (9.477458637325844)
monstersKilled: 2.4 (0.8432740427115679)
treasuresCollected: 2.7 (1.3374935098492586)
potionsDrunk: 1.1 (0.875595035770913)
actionsTaken: 151.6 (111.82446561960897)
tilesExplored: 31.2 (7.254117604658903)
timesCompleted: 7
timesDied: 0
timesUncompleted: 3

hpRemaining;33.0;32.0;16.0;21.0;40.0;21.0;40.0;15.0;22.0;34.0;
monstersKilled;1.0;3.0;3.0;3.0;2.0;3.0;1.0;2.0;3.0;3.0;
treasuresCollected;1.0;3.0;4.0;4.0;2.0;4.0;1.0;1.0;4.0;3.0;
potionsDrunk;0.0;2.0;1.0;0.0;2.0;1.0;2.0;0.0;1.0;2.0;
actionsTaken;48.0;94.0;94.0;50.0;300.0;204.0;300.0;300.0;50.0;76.0;
tilesExplored;28.0;43.0;35.0;28.0;27.0;37.0;18.0;26.0;32.0;38.0;

