hpRemaining: 13.2 (11.970333699980502)
monstersKilled: 3.5 (0.97182531580755)
treasuresCollected: 2.2 (1.0327955589886444)
potionsDrunk: 0.7 (0.6749485577105528)
actionsTaken: 226.9 (81.97214974205161)
tilesExplored: 31.9 (9.70051545022222)
timesCompleted: 1
timesDied: 4
timesUncompleted: 5

hpRemaining;27.0;23.0;0.0;21.0;0.0;18.0;0.0;0.0;15.0;28.0;
monstersKilled;4.0;3.0;4.0;2.0;4.0;3.0;4.0;5.0;4.0;2.0;
treasuresCollected;1.0;3.0;2.0;2.0;1.0;3.0;2.0;3.0;1.0;4.0;
potionsDrunk;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;
actionsTaken;300.0;300.0;188.0;300.0;202.0;300.0;117.0;155.0;300.0;107.0;
tilesExplored;31.0;38.0;33.0;22.0;21.0;40.0;22.0;50.0;24.0;38.0;

