hpRemaining: 26.2 (7.685484153042453)
monstersKilled: 2.0 (0.4714045207910317)
treasuresCollected: 0.3 (0.6749485577105528)
potionsDrunk: 0.8 (0.6324555320336759)
actionsTaken: 115.2 (83.70822341124358)
tilesExplored: 25.6 (2.7162065049951147)
timesCompleted: 10
timesDied: 0
timesUncompleted: 0

hpRemaining;11.0;28.0;26.0;22.0;27.0;23.0;33.0;30.0;22.0;40.0;
monstersKilled;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;
treasuresCollected;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;
potionsDrunk;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;
actionsTaken;152.0;279.0;223.0;105.0;26.0;27.0;57.0;88.0;61.0;134.0;
tilesExplored;26.0;31.0;28.0;25.0;22.0;22.0;25.0;26.0;24.0;27.0;

