hpRemaining: 18.3 (13.960659010233005)
monstersKilled: 3.2 (1.0327955589886446)
treasuresCollected: 1.9 (1.286683937707919)
potionsDrunk: 1.8 (0.7888106377466155)
actionsTaken: 283.7 (36.89640151077669)
tilesExplored: 33.1 (6.773313648265358)
timesCompleted: 0
timesDied: 2
timesUncompleted: 8

hpRemaining;0.0;39.0;32.0;31.0;10.0;26.0;7.0;0.0;14.0;24.0;
monstersKilled;5.0;2.0;2.0;3.0;3.0;3.0;3.0;5.0;3.0;3.0;
treasuresCollected;0.0;2.0;3.0;4.0;0.0;2.0;3.0;2.0;1.0;2.0;
potionsDrunk;1.0;3.0;2.0;3.0;1.0;2.0;1.0;1.0;2.0;2.0;
actionsTaken;247.0;300.0;300.0;300.0;300.0;300.0;300.0;190.0;300.0;300.0;
tilesExplored;38.0;34.0;38.0;39.0;19.0;27.0;35.0;41.0;28.0;32.0;

