hpRemaining: 28.3 (12.570247058475465)
monstersKilled: 3.1 (0.8755950357709131)
treasuresCollected: 2.4 (0.9660917830792959)
potionsDrunk: 1.5 (0.5270462766947299)
actionsTaken: 272.5 (61.186872230351284)
tilesExplored: 35.2 (8.76609630590746)
timesCompleted: 1
timesDied: 1
timesUncompleted: 8

hpRemaining;30.0;24.0;33.0;33.0;0.0;34.0;40.0;40.0;14.0;35.0;
monstersKilled;3.0;3.0;3.0;3.0;5.0;3.0;2.0;2.0;4.0;3.0;
treasuresCollected;2.0;2.0;2.0;2.0;4.0;3.0;2.0;2.0;4.0;1.0;
potionsDrunk;1.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;
actionsTaken;300.0;300.0;300.0;300.0;121.0;300.0;300.0;300.0;204.0;300.0;
tilesExplored;39.0;36.0;39.0;35.0;40.0;39.0;28.0;22.0;51.0;23.0;

