hpRemaining: 25.7 (6.447221623821123)
monstersKilled: 3.2 (0.7888106377466155)
treasuresCollected: 2.1 (0.875595035770913)
potionsDrunk: 1.5 (0.8498365855987975)
actionsTaken: 300.0 (0.0)
tilesExplored: 26.1 (10.908202825804482)
timesCompleted: 0
timesDied: 0
timesUncompleted: 10

hpRemaining;22.0;16.0;30.0;36.0;18.0;34.0;23.0;25.0;25.0;28.0;
monstersKilled;3.0;5.0;3.0;3.0;3.0;3.0;4.0;3.0;3.0;2.0;
treasuresCollected;1.0;4.0;2.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0;
potionsDrunk;1.0;3.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;0.0;
actionsTaken;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;
tilesExplored;14.0;51.0;28.0;26.0;17.0;28.0;36.0;22.0;22.0;17.0;

