hpRemaining: 1.8 (3.4896672875473067)
monstersKilled: 5.6 (1.0749676997731399)
treasuresCollected: 2.4 (0.5163977794943223)
potionsDrunk: 1.3 (0.8232726023485646)
actionsTaken: 190.2 (96.88228825630503)
tilesExplored: 29.2 (7.130529043797833)
timesCompleted: 1
timesDied: 6
timesUncompleted: 3

hpRemaining;0.0;4.0;0.0;0.0;0.0;0.0;2.0;11.0;1.0;0.0;
monstersKilled;7.0;4.0;5.0;6.0;7.0;5.0;4.0;6.0;6.0;6.0;
treasuresCollected;3.0;2.0;2.0;3.0;3.0;2.0;2.0;3.0;2.0;2.0;
potionsDrunk;2.0;0.0;1.0;1.0;2.0;0.0;1.0;2.0;2.0;2.0;
actionsTaken;142.0;300.0;132.0;68.0;82.0;96.0;300.0;210.0;300.0;272.0;
tilesExplored;30.0;16.0;38.0;28.0;30.0;21.0;27.0;39.0;35.0;28.0;

