hpRemaining: 21.2 (12.363027317143827)
monstersKilled: 3.0 (1.3333333333333333)
treasuresCollected: 2.0 (0.816496580927726)
potionsDrunk: 1.0 (0.816496580927726)
actionsTaken: 240.8 (86.7676334944213)
tilesExplored: 34.5 (10.64842189664219)
timesCompleted: 4
timesDied: 1
timesUncompleted: 5

hpRemaining;40.0;17.0;13.0;20.0;25.0;27.0;0.0;17.0;40.0;13.0;
monstersKilled;2.0;3.0;4.0;3.0;4.0;2.0;4.0;4.0;0.0;4.0;
treasuresCollected;2.0;1.0;3.0;3.0;1.0;2.0;1.0;3.0;2.0;2.0;
potionsDrunk;2.0;1.0;1.0;1.0;2.0;0.0;0.0;2.0;0.0;1.0;
actionsTaken;247.0;300.0;287.0;300.0;300.0;99.0;80.0;300.0;195.0;300.0;
tilesExplored;43.0;24.0;45.0;46.0;27.0;37.0;15.0;45.0;35.0;28.0;

