hpRemaining: 30.8 (9.449279807947741)
monstersKilled: 1.8 (1.3165611772087666)
treasuresCollected: 1.9 (0.8755950357709131)
potionsDrunk: 1.0 (0.816496580927726)
actionsTaken: 294.8 (16.443843832875572)
tilesExplored: 36.2 (10.064238117656442)
timesCompleted: 1
timesDied: 0
timesUncompleted: 9

hpRemaining;22.0;32.0;40.0;28.0;30.0;40.0;40.0;23.0;40.0;13.0;
monstersKilled;3.0;1.0;1.0;3.0;1.0;0.0;1.0;3.0;1.0;4.0;
treasuresCollected;2.0;2.0;2.0;3.0;2.0;1.0;0.0;3.0;2.0;2.0;
potionsDrunk;2.0;0.0;2.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;
actionsTaken;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;248.0;
tilesExplored;49.0;31.0;34.0;43.0;34.0;20.0;28.0;45.0;28.0;50.0;

